flightSymbol,airline,flightType,timeType,time,flightSituation,codeJustification,originAirport,originCity,originState,originCountry,destinationAirport,destinationCity,destinationState,destinationCountry,destinationLongitude,destinationLatitude,originLatitude,originAltitude
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-05T10:28:00Z,Realizado,SEGURANCA/PAX/CARGA/ALARME,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-05T10:47:00Z,Realizado,SEGURANCA/PAX/CARGA/ALARME,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-06T00:50:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-06T01:35:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-06T10:28:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-06T09:43:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-07T00:50:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-07T01:39:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-07T10:28:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-07T10:16:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-08T00:50:00Z,Realizado,CONEXAO DE AERONAVE,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-08T04:06:00Z,Realizado,CONEXAO DE AERONAVE,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-08T10:28:00Z,Realizado,CONEXAO DE AERONAVE,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-08T12:08:00Z,Realizado,CONEXAO DE AERONAVE,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-09T00:50:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-09T00:50:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-09T10:28:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-09T10:28:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-10T00:50:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-10T01:34:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-10T10:28:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-10T10:01:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-11T00:50:00Z,Realizado,DEFEITOS DA AERONAVE,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-11T01:40:00Z,Realizado,DEFEITOS DA AERONAVE,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-11T10:28:00Z,Realizado,DEFEITOS DA AERONAVE,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-11T10:17:00Z,Realizado,DEFEITOS DA AERONAVE,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-12T00:50:00Z,Realizado,SEGURANCA/PAX/CARGA/ALARME,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-12T01:58:00Z,Realizado,SEGURANCA/PAX/CARGA/ALARME,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-12T10:28:00Z,Realizado,SEGURANCA/PAX/CARGA/ALARME,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-12T11:57:00Z,Realizado,SEGURANCA/PAX/CARGA/ALARME,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-13T00:50:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-13T02:38:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-13T10:28:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-13T11:23:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-14T00:50:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-14T01:38:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-14T10:28:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-14T10:20:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-15T00:50:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-15T02:06:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-15T10:28:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-15T10:40:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-16T00:50:00Z,Realizado,DEFEITOS DA AERONAVE,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-16T03:44:00Z,Realizado,DEFEITOS DA AERONAVE,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-16T10:28:00Z,Realizado,DEFEITOS DA AERONAVE,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-16T12:17:00Z,Realizado,DEFEITOS DA AERONAVE,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-17T00:50:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-17T01:48:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-17T10:28:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-17T10:14:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-18T00:50:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-18T00:50:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-18T10:28:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-18T10:28:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-19T00:50:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-19T01:57:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-19T10:28:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-19T10:31:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-20T00:50:00Z,Realizado,FACILIDADES DO AEROPORTO - RESTRICOES DE APOIO,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-20T01:50:00Z,Realizado,FACILIDADES DO AEROPORTO - RESTRICOES DE APOIO,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-20T10:28:00Z,Realizado,FACILIDADES DO AEROPORTO - RESTRICOES DE APOIO,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-20T09:57:00Z,Realizado,FACILIDADES DO AEROPORTO - RESTRICOES DE APOIO,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-21T00:50:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-21T01:32:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-21T10:28:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-21T09:59:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-22T00:50:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-22T01:37:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-22T10:28:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-22T09:57:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-23T00:50:00Z,Realizado,DEFEITOS DA AERONAVE,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-23T01:39:00Z,Realizado,DEFEITOS DA AERONAVE,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-23T10:28:00Z,Realizado,DEFEITOS DA AERONAVE,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-23T10:01:00Z,Realizado,DEFEITOS DA AERONAVE,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-24T00:50:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-24T01:35:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-24T10:28:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-24T09:35:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-25T00:50:00Z,Realizado,OPERACAO DE VOO COM MAIS DE 04 HORAS DE ATRASO PANE AERONAVE,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-25T06:09:00Z,Realizado,OPERACAO DE VOO COM MAIS DE 04 HORAS DE ATRASO PANE AERONAVE,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-25T10:28:00Z,Realizado,OPERACAO DE VOO COM MAIS DE 04 HORAS DE ATRASO PANE AERONAVE,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-25T14:01:00Z,Realizado,OPERACAO DE VOO COM MAIS DE 04 HORAS DE ATRASO PANE AERONAVE,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-26T00:50:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-26T02:39:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-26T10:28:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-26T10:36:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-27T00:50:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-27T01:58:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-27T10:28:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-27T09:48:00Z,Realizado,LIBERACAO SERV. TRAFEGO AEREO/ANTECIPACAO,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-28T00:50:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-28T01:54:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-28T10:28:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalReal,2016-01-28T10:14:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureEstimate,2016-01-29T00:50:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,departureReal,2016-01-29T00:50:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
AAL - 907,AMERICAN AIRLINES INC,Internacional,arrivalEstimate,2016-01-29T10:28:00Z,Realizado,NA,Miami,Miami,N/I,Estados Unidos,Viracopos,Campinas,SP,Brasil,-47.1375685,-23.008205,-80.2870457,25.795865
